Comments,URL,_id
"[{""Via"":""Web"",""Date Time"":{""$date"":""2022-09-26T11:39:00Z""},""Summary"":""Làng Nướng Nam Bộ -***"",""Full Content"":""Vừa dự tiệc hôm qua. Thức ăn cũng tương đối đạt, nhân viên phục vụ hơi \""Lụp chụp\"", chắc là do tối CN đông khách nên thiếu người, mình ko đặt tiệc nên cũng không biết giá cả ra sao. Việc duy nhất mình muốn complain là việc giữ xe. Nhân viên giữ xe gần như là \""Đòi\"" tiền tip luôn, \""Giá bãi HỌ lấy là 30K, anh cho thêm em chút uống cà phê\"". Không biết HỌ ở đây là ý NV giữ xe nói đến ai nhưng việc đòi tiên thêm mốt cách tự nhiên khiến cho mình bực bội. Thà rắng nói thẳng ra giá giữ xe là 30K rồi mình đưa 50K không lấy tiền thối lại, chứ đòi kiểu này thì thật bực mình! Không thể nói bãi xe là do người khác quản lý, mình thấy rõ là NV ở bãi xe mặc đồng phục BV của Nhà hàng!"",""Rating"":6.2},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-07-04T01:24:00Z""},""Summary"":""Làng Nướng Nam Bộ -***"",""Full Content"":""Đồ ăn ngon , giá tuy hơi mắc nhưng ok , điểm trừ đi dịp cuối tuần quán đông!!!!! Đợi giữ xe hơn 15p ! 4tr8 cho 9ng"",""Rating"":8},{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-06-15T15:45:00Z""},""Summary"":""Món gà"",""Full Content"":""K order đc món gà ta nướng lu"",""Rating"":5},{""Via"":""Android"",""Date Time"":{""$date"":""2022-04-22T15:44:00Z""},""Summary"":""Làng Nướng Nam Bộ -***"",""Full Content"":""Giá tiền không xứng đáng với chất lượng , lên món rất là chậm đợi dài cả cổ luôn , mùi vị thì tầm thường không có gì đặt biệt mà giá thì rất là mắc chứ không hề rẻ , một phần có tí xíu à đủ 2ng ăn , phục vụ thì hay quên , nói chung không ngon với mắc , không hiểu sao lúc nào củng đông đúc được!"",""Rating"":3.4},{""Via"":""MobileWeb"",""Date Time"":{""$date"":""2022-01-17T17:12:00Z""},""Summary"":""QUÁN LÀM ĂN CẨU THẢ . DỄ MẤT KHÁCH"",""Full Content"":""Đồ ăn thì ok nhưng nhận làm backround thì mình không hài lòng . Đưa mẫu cho khách chọn thì hoành tráng . Thực tế làm thì nữa vời .Làm ăn không có tâm . Bé nhà mình tuổi chuột nên nhà mình lựa cái backround có hình chuột mickey cho bé. Nhưng đến ngày nhận tiệc thì bất ngờ ko hề có 1 con chuột mickey nào . Nếu không có khả năng thực hiện được như mẫu mình tự đưa ra cho khách hàng lựa chọn thì đừng có nhận . Nhìn hình mẫu quán đưa ra với thực tế quán làm là mọi người biết quán có tâm với khách hàng cở nào rồi . KHÔNG BAO GIỜ ĐÃI TIỆC TẠI ĐÂY QUÁ THẤT VỌNG ."",""Rating"":3.6},{""Via"":""Web"",""Date Time"":{""$date"":""2021-04-19T09:13:00Z""},""Summary"":""Quán ko cho trả tiền bằng thẻ, rất bất tiện"",""Full Content"":""Quán này ngày xưa làm ăn được lắm mà giờ dịch vụ xuống quá. Thời đại công nghệ rồi mà quán không chấp nhận thanh toán bằng thẻ, vẫn phải bắt trả tiền mặt, rất là bất tiện, hỏng lẽ lần nào đi ăn tôi cũng phải mang 1 bọc tiền theo. Trong khi hiện giờ nhiều quán nhỏ hơn đều cho trả tiền bằng thẻ ngân hàng, thậm chí các quán ngoài vỉa hè còn cho trả bằng momo, thì việc 1 quán lớn như Làng Nướng Nam Bộ vẫn bắt trả tiền mặt là điều khó chấp nhận được."",""Rating"":5}]",https://www.foody.vn/ho-chi-minh/lang-nuong-nam-bo-to-hien-thanh,266
"[{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-08-15T07:36:00Z""},""Summary"":""Món Việt"",""Full Content"":""Món vừa miệng, dĩa tương đối, giá cả ổn. Mỗi lần ăn món Việt thì nhà mình nghĩ ngay tới các chi nhánh này"",""Rating"":9},{""Via"":""Web"",""Date Time"":{""$date"":""2021-12-30T18:36:00Z""},""Summary"":""Làng Nướng Nam Bộ - Hòa Bình"",""Full Content"":""Tôi đang thuê rất nhiều nhân viên bán thời gian. Chỉ cần sử dụng điện thoại di động để làm việc 20 phút mỗi ngày.Nó có thể được thực hiện ở nhà. Lương được quyết toán ngay trong ngày.Sẽ không ảnh hưởng đến công việc ban đầu của bạn.Bạn có thể nhận được 6 triệu đồng mỗi tháng.Bạn có cần công việc bán thời gian này không? + ZALO: 0584003097"",""Rating"":7.6}]",https://www.foody.vn/ho-chi-minh/lang-nuong-nam-bo-hoa-binh,267
[],https://www.foody.vn/ho-chi-minh/lang-nuong-nam-bo-tran-quy-cap,268
"[{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-06-06T21:12:00Z""},""Summary"":""Great"",""Full Content"":""Đồ ăn ngon, đặc biệt là quesadilla gà phô mai á, béo nhưng ko ngán. Nhân viên từ chú bảo vệ giữ xe cho đến phục vụ đều nhiệt tình và chu đáo."",""Rating"":10}]",https://www.foody.vn/ho-chi-minh/al-frescos-nguyen-thi-nghia,269
"[{""Via"":""MobileWeb"",""Date Time"":{""$date"":""2022-03-19T20:48:00Z""},""Summary"":""Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết -***"",""Full Content"":""Đã biết pizza ở đây rất dở rồi nhưng vì bà chỉ ăn được mấy loại kiểu*** này không thích ăn 4P nên đành phải đặt ở đây, mà tại bữa mì ý ngon nên nghĩ có thể giờ cải thiện rồi. Nhưng không. Cách nhà không bao xa đâu đầu***với ngay góc sân Hoa Lư mà mang đến pizza đã nguội không biết phải chạy mấy vòng trái đất. Vỏ mỏng giòn nhưng vì nguội nên không giòn còn dai và cứng, vỏ bánh như kiểu đã cũ, ăn RẤT DỞ. Gà nướng như kiểu gà hấp, dở. Salàd dở. Mì ý chưa ăn. Tóm lại chán hết sức. Tốn tiền còn mất công ăn."",""Rating"":1},{""Via"":""MobileWeb"",""Date Time"":{""$date"":""2021-12-16T16:27:00Z""},""Summary"":""Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết -***"",""Full Content"":""Trước kia cũng thuộc dạng sang chảnh ó, mà sau này thì ngày càng trở nên bình dân, có pizza là món chủ đạo mà đợt rồi mấy lần gọi về dở thậm tệ, tính điểm thì vớ vẩn nên sau đó bỏ chơi, nguyên năm vừa rồi không buồn ăn một lần. Nhưng vẫn có code sinh nhật, đồ miễn phí tội gì, nên tối hôm bữa mình có chạy qua lấy. Mình thật sự không hiểu có phải giờ chủ nhà hàng hết mặn nồng kinh doanh rồi không chứ hai bạn quản lý kỳ ớn luôn đó. Trước hôm qua lấy mì thì mình có làm lại thẻ gặp chị quản lý áo đen mà nói chuyện rất cộc cằn trỏng lỏn. Mình đã có số điện thoại với CMND đúng tên tuổi ngày tháng rồi, vẫn nhất quyết đòi email, mà nhiều email nên cũng đâu nhớ cái nào với cái nào, mà làm khó dễ lên xuống, xong kệ mẹ mình ngồi đó, kiểu đến bao giờ tìm ra email thì tìm không thì nghỉ đó. Rồi sau đến buổi tối lấy mì gặp bạn áo trắng, cũng một thái độ y như vậy. Mình nói có 2 code sinh nhật của mình với chị mình, mà mình chìa điện thoại ra thì nhìn chữ rất tiết kiệm có mấy chữ đọc cũng không xong, mà thái độ như kiểu dằn mặt mình, chắc tại thấy mình đi lấy đồ miễn phí )) Tội nghiệp mình ghê. Em nhân viên áo đen nói chuyện còn dễ mến đáng yêu hơn rất nhiều, từ tốn lễ phép, lúc mình về em còn dặn mình đi cẩn thận, chứ sao quản lý ngộ ghê, cái quán này bị dớp quản lý hay sao đó cứ mười lần thì bảy lần là có chuyện. Xong bạn áo trắng còn cảnh báo mình là không được dùng chung ưu đãi, ủa cười ĩ mình sử dụng 30 điểm riêng lấy mì riêng mắc cái giống gì không cho? Nhà hàng tặng chứ có ăn hết của nhà bạn ấy đâu mà bạn khó ở quá vậy?\nLẽ ra mình cho các loại 1 điểm hết nhưng gỡ gạc được em nhân viên với mì ăn cũng ngon. Mà ở đây có chuyện rất mắc cười nhé từ khá lâu rồi nhiều khi đến mua đồ nhân viên đem ra đứng ngay ở cửa rồi cũng không thò tay kéo được cái cửa cho khách cứ thế quay lưng đi. Nhưng thôi quản lý như vậy nhân viên nhiệt tình đến thế kia đã quá mong đợi rồi.\nTuy mì ngon nhưng giờ kiếm chỗ ăn món âu ngon đâu có khó, nói gì đến tinh thần nhân viên truyền tải tốt hơn đây thật nhiều lần lắm. Phải buớc chân ra thế giới và học hỏi các thương hiênu khác một chút đi."",""Rating"":4.2},{""Via"":""iPhone"",""Date Time"":{""$date"":""2021-08-24T18:56:00Z""},""Summary"":""Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết -***"",""Full Content"":""Pizza của Al Fresco’s vẫn là chân ái. Bánh pizza với nhiều đồ ăn, hải sản tươi, vỏ bánh mỏng giòn."",""Rating"":7.6},{""Via"":""Android"",""Date Time"":{""$date"":""2021-05-21T12:10:00Z""},""Summary"":""Pizza cá ngừ ngon"",""Full Content"":""Mấy món kia coi menu có vẻ ngon mà cũng khá đắt hơn so với giá thành bth, chắc đây nhà hàng nên vậy . Có pizza giá phù hợp , khá rẻ nữa nên đặt ship về ngay. 143k cái nhỏ mình chọn đế dày , tiệm cho khá nhiều tương cá \nP izza ngon , có cho cái miếng màu trắng để cắt pizza hay sao á mà mình k biết nữa . Phải ở nhà hành thì hỏi nv được , đặt ship qua baemin ở***chứ ở chi nhánh pxl thì ko đc . Mà deli của al fresco's bên pxl có ông chú shipper khiến mình k thoải mái lém hmi :))"",""Rating"":7.8},{""Via"":""MobileWeb"",""Date Time"":{""$date"":""2021-04-13T19:42:00Z""},""Summary"":""Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết -***"",""Full Content"":""Hơn nửa năm không ăn ở đây vì bực mình cách tính điểm rất láo nháo. Hôm nay có người nhà quê đòi ăn, nên muốn cho trắng mắt ra không nói năng gì mà đặt. Thứ Ba mua 1 tặng 1, đặt 1 cái beefy với 1 cái hawaiian. Beefy ăn bình thường, vỏ bánh rất cứng và khô, nhân rời rông rổng không có cái nào ăn nhập cái nào, nhưng thôi cố thì cũng ăn được. Hớn hở mở cái hawaiian vì trước kia ăn cái này ngon lắm là ngon thêm phomat nóng hổi phomat kéo sợi mịn màng nhưng đây vừa cắn một miếng thì nhả ra ngay và xin thôi luôn )) Chưa từng ăn cái pizza nào tệ như vậy cũng dám bán cho khách. Vỏ bánh cứng và ỉu khô chắc chắn là bánh cũ, và rất hôi nữa. Tiếc tiền nên người nhà quê ăn mấy cái nhân rồi bỏ hết. Hồi xưa ở đây cũng kiểu sang xịn mà bây giờ giá bình dân nhưng chất lượng thì như đấm vào mồm vậy đó. Ngồi viết comment mà mùi vỏ bánh hôi vẫn còn váng vất đâu đây. Không ai mướn phải khuyến mãi cả, còn khuyến mãi rồi thì làm ăn cho đàng hoàng. Thôi chịu khó đóng cửa sớm đi chứ làm ăn không có đạo Đức vậy không tha thứ được đâu."",""Rating"":1},{""Via"":""MobileWeb"",""Date Time"":{""$date"":""2021-03-04T01:35:00Z""},""Summary"":""Món ăn ổn"",""Full Content"":""Đồ ăn ra nhanh. Nhân viên nhiệt tình"",""Rating"":9.2}]",https://www.foody.vn/ho-chi-minh/al-fresco-s-mac-dinh-chi,270
"[{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-04-17T21:37:00Z""},""Summary"":""Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết -***"",""Full Content"":""- Hay đi ngang nhưng chưa ghé vào Al Fresco’s lần nào. Mình chủ yếu mua qua app giao hàng.\n- Trong hình là Marinara thì phải, mình quên mất tên rùi. Pizza ăn ok, ngon, nhưng không thấy đặc biệt lắm. Nhưng ở Al Fresco’s nổi tiếng là Pork Ribs thì phải, chắc bữa nào phải ghé quán ăn thử. Xem sơ review thấy mấy món starter cũng hấp dẫn nữa."",""Rating"":8},{""Via"":""Android"",""Date Time"":{""$date"":""2021-01-23T13:57:00Z""},""Summary"":""Casher quá tệ."",""Full Content"":""Thái độ nhân viên thu ngân ngày 23/1/2021 quá coi thường khách hàng. Rảnh thời gian chơi với thú cưng trong khi khách hỏi thì không thèm trả lời một câu. Thất vọng thật sự"",""Rating"":1},{""Via"":""Android"",""Date Time"":{""$date"":""2021-01-03T13:55:00Z""},""Summary"":""THÁI ĐỘ THIẾU TÔN TRỌNG"",""Full Content"":""Mình đặt món mang về, nhân viên báo 10 phút có nói mình qua quán đi. Ok chờ cả 20 phút cũng thông cảm. Đến khi nhân viên nam mang món ra thì QUĂNG lên bàn mới đúng. Cầm 1 tay quăng lên không nói 1 tiếng, đi qua bàn có người nước ngoài. Quán chỉ có mấy bàn thì bạn đó đâu gấp tới nổi mở miệng tốn hơi. Mình không quay qua cũng chẳng biết trên bàn có món. Không hiểu train nhân viên ra sao mà thái độ ra như vậy được, hay hệ thống training là ưu tiên khách ăn tại quán, mua về thì kệ"",""Rating"":3}]",https://www.foody.vn/ho-chi-minh/al-fresco-s-xuan-thuy,271
"[{""Via"":""iPhone"",""Date Time"":{""$date"":""2022-06-09T20:36:00Z""},""Summary"":""Nhân viên không lịch sự"",""Full Content"":""Đồ ăn ở đây dở thật sự, dở nhất là gà phô mai, người nhà mình gọi món bò ăn về bị đau bụng. nước ngọt thì k có ga, nhân viên cứ như không muốn tiếp khách vậy. Dịch vụ ngày càng đi xuống. Bàn ghế cũ hôi mùi ẩm mốc… ngồi gần bàn nhân viên cứ đứng léo nhéo chửi ai đó… ai có đi ăn thì né xa chỗ này… không có chỗ đỗ ô tô."",""Rating"":1},{""Via"":""Android"",""Date Time"":{""$date"":""2022-04-21T21:22:00Z""},""Summary"":""Ngon & dịch vụ nice cực kì"",""Full Content"":""Chắc hơn năm rồi ko đi chỗ này nên vô đọc review mới coi sao, thấy chê quá trời tính hủy đặt chỗ luôn chứ. Cả nhà mình đi lại thấy cũng vắng thật nhưng đồ ăn & dịch vụ ổn lắm luôn. Hai bạn nữ pv thân thiện & quan tâm khách, món ăn thì khẩu phần vẫn siêu bự & hương vị rất OK. Phần Starter Platter (?) gà với sườn ướp ngon, thấm, bánh mì bơ tỏi siêu giòn. Nước hơi chán. Không gian thoải mái, nhạc hơi giựt xíu 😂 nhưng âm lượng nhỏ mà đúng nhạc mình thích nên ko sao. Xe gửi có thẻ có giữ xe, miễn phí."",""Rating"":9},{""Via"":""iPhone"",""Date Time"":{""$date"":""2021-12-07T10:50:00Z""},""Summary"":""Dịch vụ càng ngày càng tệ"",""Full Content"":""Trước dịch mình đi thấy phục vụ ok lắm, thức ăn cũng ngon. Không biết sao qua dịch thì mọi thứ tệ hơn , tới cái việc giữ xe cũng đòi thêm 10k trong khi trước đó không hề thu."",""Rating"":4},{""Via"":""MobileWeb"",""Date Time"":{""$date"":""2021-06-09T14:58:00Z""},""Summary"":""Phải nói là TỆ"",""Full Content"":""Làm một cái bánh pizza thick crust mà bột bên trong như là bánh mì baguette. Nước sốt cà chua va topping thì gần như không có luôn. Thick crust chỗ khác không bao giờ làm như thế , mình vẫn ăn ngon lành bình thường NHƯNG ở đây thì không . Rất là thất vọng về bánh pizza . Đế dưới thì như bánh naan của ấn độ."",""Rating"":2.6},{""Via"":""MobileWeb"",""Date Time"":{""$date"":""2021-06-08T12:28:00Z""},""Summary"":""Thất vọng tuyệt đối"",""Full Content"":""K phải lần đầu mình ăn Al freshco's nhưng mà lần này mình cạch tới già. Do mùa dịch nên đặt pizza về ăn, vì thấy có mua 1 tặng 1 nên chọn Al fresco Phú Mỹ Hưng. Tin được k. Giao cho mình 2 cái bánh cũ từ hôm trước hay sao. Ăn nghẹn ứ cổ họng, nhai không nổi. Miếng mực hay tôm cũng dai nhoách còn phô mai tí xíu đã đóng thành nhựa. Sợ hãi thật sự. Nói chung 0 điểm tuyệt đối và tự hứa k bao giờ ăn lại thương hiệu này."",""Rating"":1}]",https://www.foody.vn/ho-chi-minh/al-fresco-s-pizza-my-y-suon-steak-bo-bit-tet-nguyen-duc-canh,272
"[{""Via"":""MobileWeb"",""Date Time"":{""$date"":""2021-05-30T13:13:00Z""},""Summary"":""Thấy được á!!!!"",""Full Content"":""Trưa nay 30/5/2021 mình ghé mua 1 phần mỳ ý carbonara và nhận pizza sinh nhật tháng 5 luôn. Do giãn cách nên chỉ được mua về, ko được ăn tại chỗ (đỡ tốn hộp, nhưng sẽ không còn ngon như vừa ra khỏi bếp, đây là kinh nghiệm của mình khi đi ăn mấy món có nhiều phô mai, bơ, béo...) (ngồi tại chỗ thì ưu điểm là ngon và bớt ô nhiễm môi trường nhưng lại tốn công các bạn phục vụ :)). Carbonara: mình k muốn ăn jambon nên dặn đừng bỏ, bạn waitress còn cẩn thận hỏi em thay cho chị nấm nhé? Thật sự mình thấy vui, vì với mình ko chọn jambon nghĩa là mỳ không cũng ổn rồi, ko cần đổi bằng thứ khác, thế mà nhà hàng còn đổi cho mình. Pizza:mình chọn số 12 BYO (rau củ cho mát).\nLúc mang đồ lên bếp quên 1 hộp mỳ (do mình ko dặn kỹ là order cái khuyến mãi - hiện đang có chương trình mới mua 1 tặng 1, áp dụng cho pizza và mỳ - mà chăm chăm vào chọn loại mỳ nào) nhưng bạn nam manager đã xử lý rất nhanh nhẹn và bếp làm thêm phần mỳ trong chưa đầy 10 phút. Đồ ăn ngon, đầy đặn, nêm nếm vừa miệng, thơm, béo, hợp với khẩu vị của mình mình, ăn chưa hết 1 phần mỳ đã thấy no :)"",""Rating"":7.6},{""Via"":""Web"",""Date Time"":{""$date"":""2021-03-13T17:20:00Z""},""Summary"":""Tệ hại toàn tập"",""Full Content"":""Bản gốc Alfresco của tôi đâu rồi? Đây có phải là Alfresco mà tôi đã ăn suốt từ những năm đại học không??? Sau covid, ai cũng lỗ lãi, để tiếp tục tồn tại các bạn có quyền nâng giá, giảm chất lượng. Tôi rất đồng ý với hướng giải quyết như vậy nhưng không có nghĩa là các bạn sẽ giảm chất lượng một cách tồi tệ như vậy, từ dịch vụ cho đến đồ ăn. Bữa ăn vào ngày hôm qua cho tôi thấy một Alfresco cực kì xa lạ, không còn niềm nở, không còn quan tâm đến đánh giá và cảm nhận của khách hàng, không còn bóng dáng của đầu bếp xịn xò, mà chỉ là hình ảnh của một nhà hàng với chất lượng làng nhàng. Bạn không còn vẻ kiêu kì, lịch lãm như cái cách bạn đã tạo dựng. Tôi đã tin tưởng thương hiệu cả 10 năm. Thật đáng tiếc rằng hôm qua gần như sẽ là lần cuối cùng tôi quay lại nhà hàng. Có thể vài năm nữa tôi sẽ quay lại vì luyến tiếc bạn, nhưng tương lai gần chắc chắn là không. \nTôi đã gọi 1 combo và 1 phần Lasagna, lúc đầu gọi như vậy thì bạn quản lý có lưu ý là tôi sẽ không ăn hết vì nhóm tôi chỉ có 2 người, tôi thì cười khẩy vì tôi đã ăn ở đây rất nhiều lần. Nhưng đến phút cuối, tôi nghĩ lại, quả thật không ăn hết thật > Bởi vì nó quá tệ so với phiên bản đời đầu của nó, nó đạt được 50% không nhỉ???\n• Món thứ 1: Mì Ý sốt bò bằm > Món này rất truyền thống và rất đơn giản, hầu như ăn tại đây tôi chưa bao giờ thất vọng > Nhưng không, sợi mì không đủ chín, cứng, một lỗi sơ đẳng cho một nhà hàng như Alfresco, vị không có gì đặc sắc, chất lượng thịt bò giảm > Thất vọng tập 1\n• Món thứ 2: Bánh mì bơ tỏi > tôi ăn chỉ thấy vị giòn của bánh mì, còn vị bơ tỏi thì cứ trôi tuột ở tận đâu ấy, không còn vị béo bùi ngày xưa nữa > Thất vọng tập 2\n• Món thứ 3: Lasagna > cực kì tệ hại, tôi không biết bạn đã thay đổi loại phô mai hạ cấp nào cho món này nữa, tôi không biết mình đang ăn cái hỗn hợp gì luôn, nguyên khối rời rạc, không có sự kết dính của phô mai, không có mùi thơm của sữa tươi, thịt bò thì loại mấy không rõ > Thất vọng tập 3\n• Món thứ 4: Xúc xích Đức nướng > Ái chà, còn thua xúc xích Đức linh tinh trong siêu thị nữa đó quý vị, rất rất tệ, không hiểu đội ngũ nguyên liệu của họ đã tìm đâu ra nguồn thực phẩm “đỉnh đỉnh” như vậy, không tìm được đường nào để khen luôn. Xúc xích chất lượng đã vậy còn gặp đầu bếp làm không tới nữa chứ. Không thể thấy điểm giống nhau gì của món xúc xích ngày xưa luôn đó quý vị, nó như nữ hoàng với thường dân đó quý vị > Thất vọng cực kì cho tập 4. \n• Món thứ 5, 6: Pizza và cánh gà chiên > Tui chán quá đem về cho ai ăn thì ăn\nSau ăn uống là đến dịch vụ, đây là điểm mà tôi cực kì thích ở Alfresco, vì có điểm này mà tôi luôn cảm thấy vui khi giới thiệu nhà hàng cho một ai khác.\n• Điểm 1: Tôi bước vô hỏi bàn của mình ở đâu, vì bạn tôi đã gọi điện đặt trước rồi, nhưng phục vụ rất lóng ngóng, xem lại bảng đặt bàn cũng không biết luôn rồi hỏi quản lý, quản lý chỉ đại bàn nào đó\n• Điểm 2: Phục vụ không có kĩ năng trong việc xếp đồ ăn cũng như thu dọn đĩa dơ, khi quản lý lấy đồ và làm rơi nĩa của KH xuống mặt bàn nhưng không có động thái xin lỗi gì cả > Thông thường theo phong cách của Alfresco lúc trước chắc chắn bạn đó sẽ xin lỗi KH.\n• Điểm 3: Trong suốt bữa ăn phục vụ, quản lý không một lần nào quan tâm đến chất lượng bữa ăn của KH > Ai ăn ở đây từ lâu cũng sẽ biết phong cách phục vụ của Alfresco lúc nào cũng niềm nở, hỏi han đồ ăn có vừa ý không, ….nhưng hôm qua không hề xuất hiện động thái nào như vậy và phiếu khảo sát sau bữa ăn cũng biến mất. \n• Điểm 4:***không sạch \nTóm lại là các bạn đã “LỘT XÁC” thành công > từ tuyệt vời về mọi mặt đã biến thành tệ hại của mọi sự tệ hại. Đây là đánh giá của tôi dựa trên phương diện là người đã từng rất trung thành với Alfresco."",""Rating"":2.4},{""Via"":""iPhone"",""Date Time"":{""$date"":""2021-03-01T00:23:00Z""},""Summary"":""Al Fresco's - Pizza, Mỳ Ý, Sườn, Steak Bò Bít Tết - Cộng Hòa"",""Full Content"":""Lần đầu tiên mình mới ghé ăn tại quán Al fresco ở chi nhánh Cộng Hoà, quán có mặt bằng rộng thoáng. \nCác bạn nhân viên ở đây rất là dễ thương, niềm nở.\nNgười bạn mời mình cũng không ăn nhiều cho nên gọi một phần ăn chung.\nMón steak bò làm cũng tạm ổn thôi, chưa gọi là suất sắc lắm vì miếng thịt bò hơi khô. Khoái nhất món bắp nướng có phết gia vị, ngon lắm.\nCó 3 vị sốt ăn kèm steak, vì mình thích sốt vị tiêu nên chọn dùng mỗi vị này. \nMón xà lách trộn thì phần rau có vẻ ít, sốt có vị khá lạt lẽo, cảm giác độ béo chưa đạt. \nNhân viên bảo vệ cẩn thận và chu đáo."",""Rating"":7.6},{""Via"":""iPhone"",""Date Time"":{""$date"":""2021-02-16T00:14:00Z""},""Summary"":""Ngon"",""Full Content"":""Mỗi lần thèm đồ Tây là ghé quán này và chưa bao giờ thất vọng. Đến ăn tại chỗ hoặc mua mang về hoặc đặt giao hàng tận nơi đều rất ok. Phục vụ nhanh, chất lượng tốt. Lúc nào order buộc phải có món sườn Ribs, đặc trưng của quán, sườn ngọt thịt siêu mềm, ăn tan trong miệng, ăn chung với sốt siêu ngon. Món sườn Ribs k thể thiếu trong order của mình, ăn rất đáng đồng tiền. \nPizza thì theo mình thấy có vẻ ngon và nhiều nhân hơn những tiệm pizza khác. Giá cả phải chăng.\nThức ăn của ng Mexico mùi vị khá giống, ăn khá ngon nhưng ăn nhiều khá ngán, có loại đậu đối với mình rất khó ăn, vị đắng nhân nhẩn sao ấy @@\nSalad tươi ngon, ăn kèm đỡ ngán.\nCánh gà nướng sốt BBQ ăn cũng bình thường, thịt k bị bở.\nBánh mì bơ tỏi thơm, giòn, khá ngon\nBeefsteak, mỳ ý ăn cũng khá ok\nGiá cả khá cao nhưng mọi thứ từ đồ ăn đến nước uống đến cách phục vụ khiến mình rất hài lòng và xứng đáng. Must try"",""Rating"":9.8}]",https://www.foody.vn/ho-chi-minh/al-fresco-s-cong-hoa,273
"[{""Via"":""iPhone"",""Date Time"":{""$date"":""2021-07-01T16:37:00Z""},""Summary"":""ĐỒ ĂN KÉM CHẤT LƯỢNG"",""Full Content"":""- Tôi có oder 2 chiếc bánh pizza mua 1 get 1. Nhưng tôi không hiểu là mùa dịch nên chi nhánh đưa ra chương trình rồi cắt giảm nguyên liệu hay sao tôi không biết pizza thì phomai bỏ cho có, vỏ bánh thì như cái bánh mì thiêu cứng. Thà không có chương trình mà chất lượng không giảm thì tốt hơn. Quá thất vọng cho 1 thương hiệu mà tôi đã dùng khá là tin tưởng trước đây !!"",""Rating"":3.4},{""Via"":""Android"",""Date Time"":{""$date"":""2021-06-27T18:55:00Z""},""Summary"":""Không bao giờ đặt bánh qua đây"",""Full Content"":""Mình có order 2 cái pizza nhưng khi nhận được thì cứ ngỡ như đang ăn bánh mì , bánh thì khô và cứng , có phomai như.không có. Không bao giờ ăn lại thương hiệu này ."",""Rating"":1}]",https://www.foody.vn/ho-chi-minh/al-fresco-s-phan-xich-long,274
[],https://www.foody.vn/ho-chi-minh/al-fresco-s-van-hanh-mall,275
[],https://www.foody.vn/ho-chi-minh/al-fresco-s-aeon-mall-tan-phu,276
[],https://www.foody.vn/ho-chi-minh/al-fresco-s-pizza-my-y-suon-steak-bo-bit-tet-aeon-mall-binh-tan,277
"[{""Via"":""Android"",""Date Time"":{""$date"":""2022-08-05T22:49:00Z""},""Summary"":""TukTuk Thai Bistro -***"",""Full Content"":""Cá nhân mình thấy không ngon lắm:( chắc không hợp khẩu vị , giá hơi cao"",""Rating"":5.4},{""Via"":""Android"",""Date Time"":{""$date"":""2022-07-26T21:03:00Z""},""Summary"":""TukTuk Thai Bistro -***"",""Full Content"":""Ăn đc…. Không ngon như tương tương Giá tuy cao nhưng món ăn đc trang trí trình bày đẹp😋 , giá hơi cao so với chất lượng món , thử lân cho biêt thôi chắc không quay lại…"",""Rating"":6},{""Via"":""iPhone"",""Date Time"":{""$date"":""2021-03-31T17:37:00Z""},""Summary"":""TukTuk Thai Bistro -***"",""Full Content"":""Quán giá vừa phải, không gian hơi nhỏ\nNên đặt qua table now để đc giảm 15%"",""Rating"":6.2}]",https://www.foody.vn/ho-chi-minh/tuktuk-thai-bistro-ly-tu-trong,278
"[{""Via"":""iPhone"",""Date Time"":{""$date"":""2021-08-12T22:09:00Z""},""Summary"":""TukTuk Thai Bistro -***"",""Full Content"":""Ăn lâu rồi mà lười đánh giá quá. Quán Thái này mình ăn chi nhánh khác lần này ăn thử chi nhánh này\nThích thiết kế của quán, món ăn đa đạng, giá không đắt lắm, ăn thoải mái. Mình thích Pad Thái nhất, các món khác đều ngon\nHy vọng sớm hết dịch đi ăn lạij"",""Rating"":7.4},{""Via"":""Android"",""Date Time"":{""$date"":""2021-04-19T11:38:00Z""},""Summary"":""Đồ Thái"",""Full Content"":""- Vị trí: nằm ngay mặt đường nhưng có tận 3 số nhà 38 lận nên hơi hoang mang\n- Không gian: quán có 2 tầng nhưng mà vẫn thấy hơi chật, cầu thang đi lên tầng bé xíu luôn\n- Đồ ăn: mình gọi bò nướng, đậu hũ, pad thái, ăn cũng khá ổn, ai ko ăn đc cay thì ko nên chấm cái sốt me ở bò vs đậu nhé\n- Đồ uống: trà thái đỏ khá nhạt nhẽo, hợp vs uống cho đỡ cay"",""Rating"":6.6}]",https://www.foody.vn/ho-chi-minh/tuk-tuk-thai-bistro-ly-tu-trong,279
